class,cbo,wmc,lcom
com.alibaba.druid.bvt.pool.MaxWaitTest$Anonymous1,0,2,0
com.alibaba.druid.bvt.filter.StatFilterExecErrorTest$Anonymous1,4,2,1
com.alibaba.druid.bvt.sql.odps.udf.ExportColumnsTest0,2,1,0
com.alibaba.druid.sql.ast.SQLParameterTest,7,3,3
com.alibaba.druid.sql.ast.statement.SQLDropEventStatement,6,11,14
com.alibaba.druid.bvt.sql.oracle.insert.OracleInsertTest21_encoding_error,5,1,0
com.alibaba.druid.sql.dialect.sqlserver.ast.stmt.SQLServerInsertStatement,7,16,37
com.alibaba.druid.bvt.pool.basic.PoolableCallableStatementTest$Anonymous1,0,2,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlExtPartition,4,6,0
com.alibaba.druid.sql.dialect.postgresql.parser.PGLexer,5,43,21
com.alibaba.druid.pool.postgres.PG_500_connection_Test,3,4,0
com.alibaba.druid.bvt.sql.lexer.LexerParameterizedTest,1,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableMergePartition,4,12,24
com.alibaba.druid.sql.issues.Issue3989,6,5,1
com.alibaba.druid.bvt.filter.FilterChainTest_NClob_2,8,8,0
com.alibaba.druid.wall.WallDenyStat,1,6,2
com.alibaba.druid.bvt.spring.SqlMapClientWrapperTest,6,6,0
com.alibaba.druid.bvt.bug.Issue2049,5,1,0
com.alibaba.druid.support.spring.stat.SpringMethodStatValue,5,47,902
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseAlterTableRepairPartitionTest,4,1,0
com.alibaba.druid.sql.visitor.SQLASTVisitor$Anonymous13,1,1,0
com.alibaba.druid.bvt.filter.wall.WallTruncateTest1,2,3,0
com.alibaba.druid.bvt.sql.db2.DB2ResourceTest,5,9,1
com.alibaba.druid.bvt.pool.DruidDataSourceTest_getPooledConnection,4,7,0
com.alibaba.druid.bvt.sql.oracle.OracleDeleteTest_3,5,1,0
com.alibaba.druid.sql.visitor.SQLASTVisitor$Anonymous11,1,1,0
com.alibaba.druid.bvt.sql.oracle.OracleDeleteTest_2,5,1,0
com.alibaba.druid.sql.visitor.SQLASTVisitor$Anonymous12,1,1,0
com.alibaba.druid.bvt.sql.oracle.OracleDeleteTest_1,5,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlXAStatement$XAType,2,10,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_0,4,13,78
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_setIsolationLevel,6,4,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_1,1,1,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_2,1,1,0
com.alibaba.druid.sql.ast.expr.SQLDbLinkExpr,9,27,25
com.alibaba.druid.sql.visitor.SQLASTVisitor$Anonymous10,1,1,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_3,3,1,0
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_4,3,1,0
com.alibaba.druid.bvt.sql.mysql.TiDBBeginTest,6,12,66
com.alibaba.druid.bvt.filter.wall.sqlserver.SQLServerWallTest_5,3,1,0
com.alibaba.druid.proxy.DruidDriverTest,2,1,0
com.alibaba.druid.sql.visitor.functions.Ltrim,5,6,0
com.alibaba.druid.sql.ast.SQLTableDataType,7,22,172
com.alibaba.druid.sql.dialect.db2.parser.DB2StatementParser,18,23,28
com.alibaba.druid.sql.dialect.oracle.parser.OracleExprParser,80,426,741
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_20,5,1,0
com.alibaba.druid.sql.ast.statement.SQLUnionOperator,0,2,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_21,5,1,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateIndexTest,4,1,0
com.alibaba.druid.bvt.sql.repository.OracleJoinResolveTest_1_fk,3,1,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_26,6,1,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_24_functions,4,2,1
com.alibaba.druid.sql.dialect.clickhouse.ast.CKAlterTableUpdateStatement,8,9,17
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_28,6,1,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_29,6,1,0
com.alibaba.druid.bvt.sql.oracle.OracleListAggTest1,5,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorter_userDefined,2,3,3
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_22,6,1,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_23,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_181_limit,7,2,1
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_24,5,1,0
com.alibaba.druid.util.jdbc.StatementBase,5,65,1538
com.alibaba.druid.bvt.sql.oracle.select.OracleSysdateTest,4,1,0
com.alibaba.druid.bvt.filter.StatFilterExecuteFirstResultSetTest$Anonymous1,3,1,0
com.alibaba.druid.sql.dialect.blink.vsitor.BlinkVisitor,2,2,1
com.alibaba.druid.sql.ast.statement.SQLAlterTableEnableConstraint,4,4,0
com.alibaba.druid.bvt.filter.StatFilterExecuteTest,5,3,0
com.alibaba.druid.bvt.sql.sqlite.SQLite_SelectTest_0,6,1,0
com.alibaba.druid.sql.dialect.hive.ast.HiveInsert,9,17,66
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_lpad,1,1,0
com.alibaba.druid.bvt.sql.sqlite.SQLite_SelectTest_2,6,1,0
com.alibaba.druid.bvt.sql.sqlite.SQLite_SelectTest_1,6,1,0
com.alibaba.druid.spring.boot3.autoconfigure.properties.DruidStatProperties,3,6,9
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_14_skew,3,1,0
com.alibaba.druid.sql.dialect.redshift.visitor.RedshiftASTVisitor,6,10,45
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_30,6,1,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_31,6,1,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_32,6,1,0
com.alibaba.druid.bvt.sql.postgresql.datatypes.BitStringTest,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlPrepareStatement,5,11,0
com.alibaba.druid.spring.boot.demo.web.DruidStatController,2,1,0
com.alibaba.druid.bvt.sql.oracle.OraclePriorTest,3,2,1
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_33,6,1,0
com.alibaba.druid.pool.DBCPTest,3,1,0
com.alibaba.druid.bvt.sql.db2.DB2SelectTest_34,5,1,0
com.alibaba.druid.bvt.sql.oracle.visitor.OracleOutputVisitorTest_PrettyFormat,5,3,0
com.alibaba.druid.sql.dialect.teradata.ast.TDObject,4,3,1
com.alibaba.druid.sql.ast.statement.SQLDropResourceStatement,6,11,14
com.alibaba.druid.sql.oracle.demo.Demo_casewhen,4,1,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5894,4,3,0
com.alibaba.druid.bvt.sql.mysql.MySqlASTVisitorAdapterTest,82,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_getMoreResults_1,6,5,0
com.alibaba.druid.sql.ast.statement.SQLBackupStatement,5,7,1
com.alibaba.druid.bvt.pool.UsingDefaultLockModeBenchmarkTest$SlowDriver,2,2,0
com.alibaba.druid.bvt.sql.mysql.create.MySqlCreateEventTest,4,1,0
com.alibaba.druid.bvt.bug.Issue2015,2,1,0
com.alibaba.druid.sql.repository.function.FunctionHandler,0,1,0
com.alibaba.druid.bvt.sql.EqualTest_dbLink,3,1,0
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_hive_0,1,2,1
com.alibaba.druid.support.spring.stat.annotation.StatAnnotationAdvisor,10,7,5
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous20,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous21,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous22,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous23,1,1,0
com.alibaba.druid.bvt.filter.wall.BooleanXorTest,2,2,1
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous24,1,1,0
com.alibaba.druid.bvt.sql.mysql.alter.MySqlAlterViewTest_0,3,1,0
com.alibaba.druid.stat.JdbcStatManagerFactoryBean,2,3,3
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous25,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous15,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous16,2,1,0
com.alibaba.druid.bvt.sql.mysql.param.MySqlParameterizedOutputVisitorTest_79_group_asc_desc,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous17,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous18,2,1,0
com.alibaba.druid.sql.ast.statement.SQLPrivilegeItem,4,5,0
com.alibaba.druid.sql.visitor.SQLTableAliasCollectVisitor,13,23,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous19,2,1,0
com.alibaba.druid.pool.ConcurrentTest,2,3,0
com.alibaba.druid.sql.dialect.postgresql.visitor.PGSchemaStatVisitor,21,27,136
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest,5,5,10
com.alibaba.druid.sql.dialect.odps.ast.OdpsCopyStmt,4,4,4
com.alibaba.druid.bvt.sql.mysql.drop.MySqlDropFunctionTest,4,1,0
com.alibaba.druid.bvt.mock.MockExecuteTest,1,7,21
com.alibaba.druid.spring.boot.autoconfigure.stat.DruidStatViewServletConfiguration,6,7,0
com.alibaba.druid.sql.dialect.doris.parser.DorisLexer,4,3,1
com.alibaba.druid.bvt.pool.DruidDataSourceTest_closeError,3,3,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_jinyuan,4,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowEngineStatement,5,6,2
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous30,2,1,0
com.alibaba.druid.bvt.sql.EqualTest_orderBy,4,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous31,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous32,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous33,1,1,0
com.alibaba.druid.bvt.bug.Issue2002,2,1,0
com.alibaba.druid.bvt.filter.Slf4jFilterTest,3,3,0
com.alibaba.druid.bvt.filter.wall.WallStatTest_function_stats,5,3,3
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous34,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous35,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous36,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous26,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous27,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous28,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous29,2,1,0
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterFunctionTest0,4,1,0
com.alibaba.druid.sql.dialect.postgresql.ast.stmt.PGCreateDatabaseStatement,9,11,22
com.alibaba.druid.sql.ast.statement.SQLAlterTableRecoverPartitions,5,5,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlSubPartitionByList,7,14,6
com.alibaba.druid.bvt.sql.postgresql.issues.Issue3538,6,6,3
com.alibaba.druid.bvt.sql.oracle.OracleIsASetTest,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlPartitionByKey,6,9,9
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest_var_autoincrement,1,1,0
com.alibaba.druid.sql.dialect.sqlserver.ast.stmt.SQLServerExecStatement$SQLServerParameter,4,8,7
com.alibaba.druid.bvt.sql.oracle.OracleAnalyticTest,3,2,1
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous40,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous41,2,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsStatisticClause$ExpressionCondition,3,5,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous42,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous43,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous44,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous45,1,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlCreateExternalCatalogStatement,4,12,22
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous46,2,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous47,2,1,0
com.alibaba.druid.sql.visitor.functions.Nil,4,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous37,1,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous38,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest89,3,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous39,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest87,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest88,3,1,0
com.alibaba.druid.bvt.sql.postgresql.PGResourceTest,2,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest85,3,1,0
com.alibaba.druid.mock.MockDriverMBean,0,11,55
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest86,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest83,3,1,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableAnalyzePartition,5,5,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest84,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest81,3,1,0
com.alibaba.druid.util.ListDG,6,36,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest82,3,1,0
com.alibaba.druid.sql.dialect.db2.visitor.DB2ASTVisitorAdapter,2,0,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest80,3,2,1
com.alibaba.druid.bvt.filter.FilterChainTest_ResultSet$Anonymous1,1,1,0
com.alibaba.druid.bvt.sql.mysql.HexadecimalValuesTest,5,7,21
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_82_force_partition,5,1,0
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGCharExpr,5,5,4
com.alibaba.druid.proxy.jdbc.DataSourceProxyConfig,1,17,118
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterTypeTest0,4,1,0
com.alibaba.druid.bvt.proxy.JdbcFilterEventAdapterTest$Anonymous48,2,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest98,3,1,0
com.alibaba.druid.util.H2Utils,5,6,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest99,3,1,0
com.alibaba.druid.mock.MockSQLXML,1,9,36
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest96,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest_issue_5109,4,2,1
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest97,3,1,0
com.alibaba.druid.stat.TestBeidou,1,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest94,3,1,0
com.alibaba.druid.proxy.jdbc.DatabaseMetaDataProxyImpl,2,177,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest95,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest92,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest93,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlHandlerType,0,0,0
com.alibaba.druid.benckmark.sql.MySqlPerfMain_schemaStat,3,8,3
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest90,3,1,0
com.alibaba.druid.bvt.filter.wall.mysql.MySqlWallTest91,4,21,210
com.alibaba.druid.sql.ast.statement.SQLAlterTableDropExtPartition,6,5,4
com.alibaba.druid.bvt.filter.wall.MustParameterizedTest2,2,3,0
com.alibaba.druid.bvt.filter.wall.MustParameterizedTest1,2,3,0
com.alibaba.druid.bvt.sql.MappingTest_update,1,6,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableSetLocation,5,5,0
com.alibaba.druid.sql.ast.statement.SQLAssignItem,7,26,0
com.alibaba.druid.bvt.filter.wall.MustParameterizedTest4,2,3,0
com.alibaba.druid.bvt.filter.wall.MustParameterizedTest3,2,2,0
com.alibaba.druid.bvt.sql.postgresql.issues.Issue5366,8,4,1
com.alibaba.druid.bvt.sql.EqualTest_interval_mysql,4,1,0
com.alibaba.druid.sql.dialect.oracle.parser.OracleUpdateParser,8,19,21
com.alibaba.druid.sql.ast.statement.SQLAlterTableTruncatePartition,5,5,0
com.alibaba.druid.bvt.filter.wall.oracle.OracleWallPermitTableTest,1,3,3
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_15_outlines,4,3,1
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_setCursorName,6,5,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowProcessListStatement,5,3,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_229_interval,3,2,1
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_64_negative,5,1,0
com.alibaba.druid.mysql.QueryTimeoutTest,2,2,0
com.alibaba.druid.sql.ast.SQLPartitionOf,5,33,191
com.alibaba.druid.bvt.sql.SQLCommentStatementTest,3,1,0
com.alibaba.druid.sql.ast.statement.SQLExecuteImmediateStatement,4,5,0
com.alibaba.druid.support.http.stat.WebAppStatManager,5,27,66
com.alibaba.druid.pool.ClosePoolableStatementTest$Anonymous1,0,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.DrdsCancelDDLJob,3,3,1
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseCreateTableTest_rangePartition2,4,1,0
com.alibaba.druid.sql.dialect.redshift.parser.RedshiftStatementParser,5,5,10
com.alibaba.druid.proxy.jdbc.NClobProxyImpl,4,2,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseCreateTableTest_rangePartition4,4,1,0
com.alibaba.druid.stat.JdbcConnectionStatMBean,0,8,28
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseCreateTableTest_rangePartition3,4,1,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseCreateTableTest_rangePartition5,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest30,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest31,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest32,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest33,3,1,0
com.alibaba.druid.support.opds.udf.SqlSyntaxCheck,6,8,3
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest34,3,1,0
com.alibaba.druid.bvt.filter.StatFilterReadStringLengthTest$Anonymous1,2,2,1
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest35,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest36,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest37,3,1,0
com.alibaba.druid.spring.boot.autoconfigure.stat.DruidSpringAopConfiguration,9,3,3
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest38,3,1,0
com.alibaba.druid.bvt.sql.MybatisTest2,2,4,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsReadStatement,7,10,6
com.alibaba.druid.support.jakarta.AbstractWebStatImpl,11,38,68
com.alibaba.druid.sql.oracle.demo.OracleResourceTest2,6,3,1
com.alibaba.druid.bvt.filter.wall.oracle.OracleWallTest,2,2,1
com.alibaba.druid.bvt.pool.DruidDataSourceTest_getProperties,2,4,0
com.alibaba.druid.bvt.pool.SpringMybatisFilterTest,4,3,3
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_111_sequence,4,1,0
com.alibaba.druid.pool.ha.selector.BaseRandomDataSourceSelectorTest,4,3,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_autocommit3$Anonymous1,2,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest20,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest21,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest22,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest23,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest24,3,1,0
com.alibaba.druid.bvt.filter.StatFilterOpenBlobCountTest2,4,6,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest25,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest26,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest27,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest28,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest29,3,1,0
com.alibaba.druid.sql.ast.statement.SQLAnalyzeTableStatement,9,34,248
com.alibaba.druid.sql.visitor.functions.Elt,5,4,0
com.alibaba.druid.sql.ast.statement.SQLCloseStatement,6,7,0
com.alibaba.druid.spring.boot.testcase.DruidMultiDataSourceTestCase,6,2,1
com.alibaba.druid.wall.WallProviderStatLoggerImpl,7,11,3
com.alibaba.druid.bvt.proxy.Log4jFilterTest,6,3,3
com.alibaba.druid.pvt.pool.AsyncCloseTest2$MyExceptionSorter,1,1,0
com.alibaba.druid.bvt.filter.wall.BigSqlTest,2,4,1
com.alibaba.druid.sql.parser.PGIntervalSQLTest,7,3,3
com.alibaba.druid.support.monitor.entity.MonitorInstance,0,16,104
com.alibaba.druid.filter.config.ConfigFileGenerator,2,5,0
com.alibaba.druid.mock.MockRef,0,5,2
com.alibaba.druid.demo.sql.OracleVisitorDemo,5,2,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest10,4,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest11,3,1,0
com.alibaba.druid.bvt.proxy.filter.MergeStatFilterTest_tddl_1,2,6,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest12,4,1,0
com.alibaba.druid.bvt.proxy.filter.MergeStatFilterTest_tddl_2,2,6,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest13,3,1,0
com.alibaba.druid.bvt.proxy.filter.MergeStatFilterTest_tddl_3,2,6,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest14,3,1,0
com.alibaba.druid.bvt.proxy.filter.MergeStatFilterTest_tddl_4,2,6,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest15,3,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlCreateTableStatement$TableSpaceOption,6,12,9
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest16,3,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest9,5,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest17,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest18,3,1,0
com.alibaba.druid.bvt.sql.odps.OdpsSelectTest19,5,2,1
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest5,5,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest6,5,1,0
com.alibaba.druid.wall.spi.MySqlWallVisitor,25,47,91
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest7,5,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest8,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_31_mappedBy_for_dla,3,1,0
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_SQLServer_6,1,1,0
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_SQLServer_4,1,1,0
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_SQLServer_5,1,1,0
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_SQLServer_2,1,1,0
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_SQLServer_3,1,1,0
com.alibaba.druid.support.spring.DruidLobCreator,3,9,15
com.alibaba.druid.bvt.sql.PagerUtilsTest_Limit_SQLServer_1,1,1,0
com.alibaba.druid.bvt.sql.mysql.MySqlHintStatementTest,1,2,1
com.alibaba.druid.bvt.sql.oracle.alter.OracleAlterTableTestRename,5,1,0
com.alibaba.druid.TestHibernateCRUDWithTransactional,1,0,0
com.alibaba.druid.bvt.filter.StatFilterReadBytesLengthTest,4,4,0
com.alibaba.druid.bvt.filter.StatFilterOpenClobCountTest$Anonymous1,4,2,1
com.alibaba.druid.sql.dialect.h2.parser.H2ExprParser,11,25,10
com.alibaba.druid.bvt.support.http.UserAgentWindows,2,22,231
com.alibaba.druid.util.ConcurrentLruCache,9,28,1
com.alibaba.druid.bvt.proxy.ConnectionProxyImplTest,6,2,1
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGExtractExpr,7,23,0
com.alibaba.druid.bvt.sql.bigquery.BigQueryNameTest,7,7,21
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateSequenceTest_6_goto,4,1,0
com.alibaba.druid.bvt.utils.JSONWriterTest,3,5,10
com.alibaba.druid.stat.TestOracle,1,1,0
com.alibaba.druid.sql.ast.expr.SQLValuesExpr,8,14,0
org.springframework.samples.petclinic.system.WelcomeController,2,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest2,5,1,0
com.alibaba.druid.bvt.filter.wall.DoPrivilegedTest,2,3,3
com.alibaba.druid.bvt.filter.wall.WallVisitorUtilsLargeOrTest,1,2,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest3,5,1,0
com.alibaba.druid.sql.visitor.SQLTransformVisitor,1,1,0
com.alibaba.druid.bvt.sql.oracle.OracleMergeTest4,5,1,0
com.alibaba.druid.bvt.sql.mysql.DeleteSyntaxTest,4,5,10
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlSelectIntoStatement,4,6,0
com.alibaba.druid.wall.spi.PGWallProvider,8,5,10
